ESTAB,School Name,District,Type,Phase,Year,Total Numbers on Roll,Nursery,Reception,Year 1,Year 2,Year 3,Year 4,Year 5,Year 6,Year 7,Year 8,Year 9,Year 10,Year 11,Year 12,Year 13,Year 14
5401,Ash Green School and Arts College,Nuneaton and Bedworth,Secondary,Secondary,2001,809,0,0,0,0,0,0,0,0,167,160,163,163,156,0,0,0
5401,Ash Green School and Arts College,Nuneaton and Bedworth,Secondary,Secondary,2002,818,0,0,0,0,0,0,0,0,170,163,160,163,162,0,0,0
5401,Ash Green School and Arts College,Nuneaton and Bedworth,Secondary,Secondary,2003,842,0,0,0,0,0,0,0,0,192,171,165,155,159,0,0,0
5401,Ash Green School and Arts College,Nuneaton And Bedworth,Secondary,Secondary,2004,816,0,0,0,0,0,0,0,0,154,176,170,165,151,0,0,0
5401,Ash Green School and Arts College,Nuneaton And Bedworth,Secondary,Secondary,2005,782,0,0,0,0,0,0,0,0,139,147,170,166,160,0,0,0
5401,Ash Green School and Arts College,Nuneaton and Bedworth,Secondary,Secondary,2006,728,0,0,0,0,0,0,0,0,115,139,143,168,163,0,0,0
5401,Ash Green School and Arts College,Nuneaton and Bedworth,Secondary,Secondary,2007,652,0,0,0,0,0,0,0,0,97,108,141,141,165,0,0,0
5401,Ash Green School and Arts College,Nuneaton and Bedworth,Secondary,Secondary,2008,630,0,0,0,0,0,0,0,0,142,97,113,138,140,0,0,0
5401,Ash Green School and Arts College,Nuneaton and Bedworth,Secondary,Secondary,2009,630,0,0,0,0,0,0,0,0,141,142,97,114,136,0,0,0
5401,Ash Green School and Arts College,Nuneaton and Bedworth,Secondary,Secondary,2010,622,0,0,0,0,0,0,0,0,133,148,138,96,107,0,0,0
4241,Ashlawn School,Rugby,Secondary,Secondary,1998,1430,0,0,0,0,0,0,0,0,254,246,244,234,240,110,91,11
4241,Ashlawn School,Rugby,Secondary,Secondary,1999,1426,0,0,0,0,0,0,0,0,246,253,246,245,233,107,87,9
4241,Ashlawn School,Rugby,Secondary,Secondary,2000,1449,0,0,0,0,0,0,0,0,244,247,251,246,239,131,84,7
4241,Ashlawn School,Rugby,Secondary,Secondary,2001,1433,0,0,0,0,0,0,0,0,245,249,251,244,242,91,101,10
4241,Ashlawn School,Rugby,Secondary,Secondary,2002,1420,0,0,0,0,0,0,0,0,246,247,244,246,243,120,71,3
4241,Ashlawn School,Rugby,Secondary,Secondary,2003,1418,0,0,0,0,0,0,0,0,246,244,246,242,239,117,76,8
4241,Ashlawn School,Rugby,Secondary,Secondary,2004,1461,0,0,0,0,0,0,0,0,275,243,250,244,240,120,83,6
4241,Ashlawn School,Rugby,Secondary,Secondary,2005,1451,0,0,0,0,0,0,0,0,250,275,243,245,241,106,82,9
4241,Ashlawn School,Rugby,Secondary,Secondary,2006,1475,0,0,0,0,0,0,0,0,262,253,273,239,245,114,85,4
4241,Ashlawn School,Rugby,Secondary,Secondary,2007,1528,0,0,0,0,0,0,0,0,251,271,251,274,241,135,95,10
4241,Ashlawn School,Rugby,Secondary,Secondary,2008,1662,0,0,0,0,0,0,0,0,264,263,276,263,344,144,97,11
4241,Ashlawn School,Rugby,Secondary,Secondary,2009,1650,0,0,0,0,0,0,0,0,262,260,260,270,256,217,111,14
4241,Ashlawn School,Rugby,Secondary,Secondary,2010,1658,0,0,0,0,0,0,0,0,261,262,260,260,270,175,164,6
1000,Atherstone Early Years Centre,North Warwickshire,Nursery,Nursery,1998,87,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,Atherstone Early Years Centre,North Warwickshire,Nursery,Nursery,1999,87,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,Atherstone Early Years Centre,North Warwickshire,Nursery,Nursery,2000,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,Atherstone Early Years Centre,North Warwickshire,Nursery,Nursery,2001,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,Atherstone Early Years Centre,North Warwickshire,Nursery,Nursery,2002,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,Atherstone Early Years Centre,North Warwickshire,Nursery,Nursery,2003,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,Atherstone Early Years Centre,North Warwickshire,Nursery,Nursery,2004,62,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,Atherstone Early Years Centre,North Warwickshire,Nursery,Nursery,2005,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,Atherstone Early Years Centre,North Warwickshire,Nursery,Nursery,2006,61,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,Atherstone Early Years Centre,North Warwickshire,Nursery,Nursery,2007,86,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,Atherstone Early Years Centre,North Warwickshire,Nursery,Nursery,2008,81,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,Atherstone Early Years Centre,North Warwickshire,Nursery,Nursery,2009,69,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,Atherstone Early Years Centre,North Warwickshire,Nursery,Nursery,2010,78,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3007,Austrey C.Of E. Primary School,North Warwickshire,Primary,Primary,1998,101,0,13,16,18,11,13,14,16,0,0,0,0,0,0,0,0
3007,Austrey C.Of E. Primary School,North Warwickshire,Primary,Primary,1999,92,0,12,11,17,14,12,12,14,0,0,0,0,0,0,0,0
3007,Austrey C.Of E. Primary School,North Warwickshire,Primary,Primary,2000,98,0,16,12,15,17,14,12,12,0,0,0,0,0,0,0,0
3007,Austrey C.Of E. Primary School,North Warwickshire,Primary,Primary,2001,107,1,19,16,13,15,17,13,13,0,0,0,0,0,0,0,0
3007,Austrey C.Of E. Primary School,North Warwickshire,Primary,Primary,2002,98,0,9,17,13,14,14,17,14,0,0,0,0,0,0,0,0
3007,Austrey C.Of E. Primary School,North Warwickshire,Primary,Primary,2003,97,0,10,9,20,13,16,13,16,0,0,0,0,0,0,0,0
3007,Austrey C.Of E. Primary School,North Warwickshire,Primary,Primary,2004,90,0,15,10,9,15,14,14,13,0,0,0,0,0,0,0,0
3007,Austrey C.Of E. Primary School,North Warwickshire,Primary,Primary,2005,96,0,16,16,11,9,15,15,14,0,0,0,0,0,0,0,0
3007,Austrey C.Of E. Primary School,North Warwickshire,Primary,Primary,2006,107,0,14,17,19,14,11,16,16,0,0,0,0,0,0,0,0
3007,Austrey C.Of E. Primary School,North Warwickshire,Primary,Primary,2007,109,0,15,14,17,20,15,11,17,0,0,0,0,0,0,0,0
3007,Austrey C.Of E. Primary School,North Warwickshire,Primary,Primary,2008,103,0,12,12,16,17,19,15,12,0,0,0,0,0,0,0,0
3007,Austrey C.Of E. Primary School,North Warwickshire,Primary,Primary,2009,102,0,11,12,13,17,15,18,16,0,0,0,0,0,0,0,0
3007,Austrey C.Of E. Primary School,North Warwickshire,Primary,Primary,2010,104,0,11,12,15,14,19,15,18,0,0,0,0,0,0,0,0
4190,Aylesford School. A specialist Language and Music College,Warwick,Secondary,Secondary,1998,888,0,0,0,0,0,0,0,0,141,190,149,169,150,54,33,2
4190,Aylesford School. A specialist Language and Music College,Warwick,Secondary,Secondary,1999,923,0,0,0,0,0,0,0,0,181,137,188,143,165,60,48,1
4190,Aylesford School. A specialist Language and Music College,Warwick,Secondary,Secondary,2000,955,0,0,0,0,0,0,0,0,182,181,141,188,141,72,46,4
4190,Aylesford School. A specialist Language and Music College,Warwick,Secondary,Secondary,2001,992,0,0,0,0,0,0,0,0,184,183,183,148,190,47,55,2
4190,Aylesford School. A specialist Language and Music College,Warwick,Secondary,Secondary,2002,996,0,0,0,0,0,0,0,0,184,186,183,182,148,74,37,2
4190,Aylesford School. A specialist Language and Music College,Warwick,Secondary,Secondary,2003,1010,0,0,0,0,0,0,0,0,170,181,179,177,180,49,73,1
4190,Aylesford School. A specialist Language and Music College,Warwick,Secondary,Secondary,2004,1018,0,0,0,0,0,0,0,0,182,179,187,179,181,70,39,1
4190,Aylesford School. A specialist Language and Music College,Warwick,Secondary,Secondary,2005,1013,0,0,0,0,0,0,0,0,160,184,178,191,176,71,53,0
4190,Aylesford School. A specialist Language and Music College,Warwick,Secondary,Secondary,2006,992,0,0,0,0,0,0,0,0,168,159,174,176,190,71,54,0
4190,Aylesford School. A specialist Language and Music College,Warwick,Secondary,Secondary,2007,969,0,0,0,0,0,0,0,0,155,176,155,171,168,84,59,1
4190,Aylesford School. A specialist Language and Music College,Warwick,Secondary,Secondary,2008,927,0,0,0,0,0,0,0,0,135,157,172,159,172,70,62,0
4190,Aylesford School. A specialist Language and Music College,Warwick,Secondary,Secondary,2009,903,0,0,0,0,0,0,0,0,146,139,160,167,162,73,55,1
4190,Aylesford School. A specialist Language and Music College,Warwick,Secondary,Secondary,2010,926,0,0,0,0,0,0,0,0,166,143,138,156,169,92,57,5
3208,Baddesley Ensor C.Of E. Infant School,North Warwickshire,Infant,Primary,1998,117,0,25,44,48,0,0,0,0,0,0,0,0,0,0,0,0
3208,Baddesley Ensor C.Of E. Infant School,North Warwickshire,Infant,Primary,1999,110,0,40,25,45,0,0,0,0,0,0,0,0,0,0,0,0
3208,Baddesley Ensor C.Of E. Infant School,North Warwickshire,Infant,Primary,2000,89,0,26,39,24,0,0,0,0,0,0,0,0,0,0,0,0
3208,Baddesley Ensor C.Of E. Infant School,North Warwickshire,Infant,Primary,2001,104,0,35,30,39,0,0,0,0,0,0,0,0,0,0,0,0
2007,Baddesley Ensor Junior School,North Warwickshire,Junior,Primary,1998,139,0,0,0,0,28,34,37,40,0,0,0,0,0,0,0,0
2007,Baddesley Ensor Junior School,North Warwickshire,Junior,Primary,1999,135,0,0,0,0,41,28,30,36,0,0,0,0,0,0,0,0
2007,Baddesley Ensor Junior School,North Warwickshire,Junior,Primary,2000,131,0,0,0,0,37,39,26,29,0,0,0,0,0,0,0,0
2007,Baddesley Ensor Junior School,North Warwickshire,Junior,Primary,2001,134,0,0,0,0,26,39,40,29,0,0,0,0,0,0,0,0
3587,Barford St. Peter's C.Of E. Primary School,Warwick,Primary,Primary,1998,93,0,14,11,14,14,11,15,14,0,0,0,0,0,0,0,0
3587,Barford St. Peter's C.Of E. Primary School,Warwick,Primary,Primary,1999,96,0,15,14,12,14,16,10,15,0,0,0,0,0,0,0,0
3587,Barford St. Peter's C.Of E. Primary School,Warwick,Primary,Primary,2000,101,0,18,18,12,10,15,17,11,0,0,0,0,0,0,0,0
3587,Barford St. Peter's C.Of E. Primary School,Warwick,Primary,Primary,2001,105,0,15,18,19,12,10,16,15,0,0,0,0,0,0,0,0
3587,Barford St. Peter's C.Of E. Primary School,Warwick,Primary,Primary,2002,107,0,19,13,20,17,11,11,16,0,0,0,0,0,0,0,0
3587,Barford St. Peter's C.Of E. Primary School,Warwick,Primary,Primary,2003,107,0,17,20,13,19,17,11,10,0,0,0,0,0,0,0,0
3587,Barford St. Peter's C.Of E. Primary School,Warwick,Primary,Primary,2004,115,0,14,19,20,13,21,17,11,0,0,0,0,0,0,0,0
3587,Barford St. Peter's C.Of E. Primary School,Warwick,Primary,Primary,2005,122,0,19,14,19,20,13,20,17,0,0,0,0,0,0,0,0
3587,Barford St. Peter's C.Of E. Primary School,Warwick,Primary,Primary,2006,119,0,16,19,13,19,19,13,20,0,0,0,0,0,0,0,0
3587,Barford St. Peter's C.Of E. Primary School,Warwick,Primary,Primary,2007,114,0,17,17,19,11,20,16,14,0,0,0,0,0,0,0,0
3587,Barford St. Peter's C.Of E. Primary School,Warwick,Primary,Primary,2008,116,0,16,17,14,20,13,20,16,0,0,0,0,0,0,0,0
3587,Barford St. Peter's C.Of E. Primary School,Warwick,Primary,Primary,2009,114,0,17,17,15,13,21,11,20,0,0,0,0,0,0,0,0
3587,Barford St. Peter's C.Of E. Primary School,Warwick,Primary,Primary,2010,115,0,18,19,14,18,17,20,9,0,0,0,0,0,0,0,0
2423,Bawnmore Infant School,Rugby,Infant,Primary,1998,177,0,56,62,59,0,0,0,0,0,0,0,0,0,0,0,0
2423,Bawnmore Infant School,Rugby,Infant,Primary,1999,176,0,59,55,62,0,0,0,0,0,0,0,0,0,0,0,0
2423,Bawnmore Infant School,Rugby,Infant,Primary,2000,174,0,58,57,59,0,0,0,0,0,0,0,0,0,0,0,0
2423,Bawnmore Infant School,Rugby,Infant,Primary,2001,170,0,60,52,58,0,0,0,0,0,0,0,0,0,0,0,0
2423,Bawnmore Infant School,Rugby,Infant,Primary,2002,177,0,60,59,58,0,0,0,0,0,0,0,0,0,0,0,0
2423,Bawnmore Infant School,Rugby,Infant,Primary,2003,176,0,58,60,58,0,0,0,0,0,0,0,0,0,0,0,0
2423,Bawnmore Infant School,Rugby,Infant,Primary,2004,165,0,50,56,59,0,0,0,0,0,0,0,0,0,0,0,0
2423,Bawnmore Infant School,Rugby,Infant,Primary,2005,177,0,60,57,60,0,0,0,0,0,0,0,0,0,0,0,0
2423,Bawnmore Infant School,Rugby,Infant,Primary,2006,177,0,59,59,58,1,0,0,0,0,0,0,0,0,0,0,0
2423,Bawnmore Infant School,Rugby,Infant,Primary,2007,169,0,49,61,59,0,0,0,0,0,0,0,0,0,0,0,0
2423,Bawnmore Infant School,Rugby,Infant,Primary,2008,174,0,60,54,60,0,0,0,0,0,0,0,0,0,0,0,0
2423,Bawnmore Infant School,Rugby,Infant,Primary,2009,174,0,60,60,54,0,0,0,0,0,0,0,0,0,0,0,0
2423,Bawnmore Infant School,Rugby,Infant,Primary,2010,178,0,60,59,59,0,0,0,0,0,0,0,0,0,0,0,0
1001,Bedworth Early Years Centre and Nursery,Nuneaton and Bedworth,Nursery,Nursery,1998,87,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,Bedworth Early Years Centre and Nursery,Nuneaton and Bedworth,Nursery,Nursery,1999,87,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,Bedworth Early Years Centre and Nursery,Nuneaton and Bedworth,Nursery,Nursery,2000,82,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,Bedworth Early Years Centre and Nursery,Nuneaton and Bedworth,Nursery,Nursery,2001,95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,Bedworth Early Years Centre and Nursery,Nuneaton and Bedworth,Nursery,Nursery,2002,61,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,Bedworth Early Years Centre and Nursery,Nuneaton and Bedworth,Nursery,Nursery,2003,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,Bedworth Early Years Centre and Nursery,Nuneaton And Bedworth,Nursery,Nursery,2004,87,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,Bedworth Early Years Centre and Nursery,Nuneaton And Bedworth,Nursery,Nursery,2005,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,Bedworth Early Years Centre and Nursery,Nuneaton and Bedworth,Nursery,Nursery,2006,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,Bedworth Early Years Centre and Nursery,Nuneaton and Bedworth,Nursery,Nursery,2007,61,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,Bedworth Early Years Centre and Nursery,Nuneaton and Bedworth,Nursery,Nursery,2008,68,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,Bedworth Early Years Centre and Nursery,Nuneaton and Bedworth,Nursery,Nursery,2009,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,Bedworth Early Years Centre and Nursery,Nuneaton and Bedworth,Nursery,Nursery,2010,81,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1002,Bedworth Heath Nursery School and Children's Centre,Nuneaton and Bedworth,Nursery,Nursery,1998,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1002,Bedworth Heath Nursery School and Children's Centre,Nuneaton and Bedworth,Nursery,Nursery,1999,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1002,Bedworth Heath Nursery School and Children's Centre,Nuneaton and Bedworth,Nursery,Nursery,2000,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1002,Bedworth Heath Nursery School and Children's Centre,Nuneaton and Bedworth,Nursery,Nursery,2001,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1002,Bedworth Heath Nursery School and Children's Centre,Nuneaton and Bedworth,Nursery,Nursery,2002,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1002,Bedworth Heath Nursery School and Children's Centre,Nuneaton and Bedworth,Nursery,Nursery,2003,61,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1002,Bedworth Heath Nursery School and Children's Centre,Nuneaton And Bedworth,Nursery,Nursery,2004,68,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1002,Bedworth Heath Nursery School and Children's Centre,Nuneaton And Bedworth,Nursery,Nursery,2005,78,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1002,Bedworth Heath Nursery School and Children's Centre,Nuneaton and Bedworth,Nursery,Nursery,2006,74,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1002,Bedworth Heath Nursery School and Children's Centre,Nuneaton and Bedworth,Nursery,Nursery,2007,78,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1002,Bedworth Heath Nursery School and Children's Centre,Nuneaton and Bedworth,Nursery,Nursery,2008,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1002,Bedworth Heath Nursery School and Children's Centre,Nuneaton and Bedworth,Nursery,Nursery,2009,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1002,Bedworth Heath Nursery School and Children's Centre,Nuneaton and Bedworth,Nursery,Nursery,2010,79,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3011,Bidford-On-Avon C.Of E. Primary School,Stratford upon Avon,Primary,Primary,1998,244,0,24,31,33,38,28,53,37,0,0,0,0,0,0,0,0
3011,Bidford-On-Avon C.Of E. Primary School,Stratford upon Avon,Primary,Primary,1999,246,0,27,29,31,36,41,36,46,0,0,0,0,0,0,0,0
3011,Bidford-On-Avon C.Of E. Primary School,Stratford upon Avon,Primary,Primary,2000,254,0,46,28,31,32,41,41,35,0,0,0,0,0,0,0,0
3011,Bidford-On-Avon C.Of E. Primary School,Stratford upon Avon,Primary,Primary,2001,272,2,31,47,31,31,42,44,44,0,0,0,0,0,0,0,0
3011,Bidford-On-Avon C.Of E. Primary School,Stratford upon Avon,Primary,Primary,2002,275,0,41,33,47,31,36,41,46,0,0,0,0,0,0,0,0
3011,Bidford-On-Avon C.Of E. Primary School,Stratford upon Avon,Primary,Primary,2003,274,0,33,43,38,46,36,39,39,0,0,0,0,0,0,0,0
3011,Bidford-On-Avon C.Of E. Primary School,Stratford upon Avon,Primary,Primary,2004,264,0,38,31,41,38,45,35,36,0,0,0,0,0,0,0,0
3011,Bidford-On-Avon C.Of E. Primary School,Stratford upon Avon,Primary,Primary,2005,274,0,36,40,34,44,37,47,36,0,0,0,0,0,0,0,0
3011,Bidford-On-Avon C.Of E. Primary School,Stratford upon Avon,Primary,Primary,2006,268,0,36,37,39,32,41,36,47,0,0,0,0,0,0,0,0
3011,Bidford-On-Avon C.Of E. Primary School,Stratford upon Avon,Primary,Primary,2007,259,0,41,33,40,40,32,38,35,0,0,0,0,0,0,0,0
3011,Bidford-On-Avon C.Of E. Primary School,Stratford upon Avon,Primary,Primary,2008,260,0,36,42,36,40,35,31,40,0,0,0,0,0,0,0,0
3011,Bidford-On-Avon C.Of E. Primary School,Stratford upon Avon,Primary,Primary,2009,269,0,47,35,46,33,44,33,31,0,0,0,0,0,0,0,0
3011,Bidford-On-Avon C.Of E. Primary School,Stratford on Avon,Primary,Primary,2010,289,0,46,47,35,45,35,45,36,0,0,0,0,0,0,0,0
3205,Bilton C.Of E. Junior School,Rugby,Junior,Primary,1998,398,0,0,0,0,95,98,102,103,0,0,0,0,0,0,0,0
3205,Bilton C.Of E. Junior School,Rugby,Junior,Primary,1999,402,0,0,0,0,99,98,102,103,0,0,0,0,0,0,0,0
3205,Bilton C.Of E. Junior School,Rugby,Junior,Primary,2000,415,0,0,0,0,105,104,101,105,0,0,0,0,0,0,0,0
3205,Bilton C.Of E. Junior School,Rugby,Junior,Primary,2001,408,0,0,0,0,98,105,103,102,0,0,0,0,0,0,0,0
3205,Bilton C.Of E. Junior School,Rugby,Junior,Primary,2002,418,0,0,0,0,101,100,112,105,0,0,0,0,0,0,0,0
3205,Bilton C.Of E. Junior School,Rugby,Junior,Primary,2003,415,0,0,0,0,103,104,102,106,0,0,0,0,0,0,0,0
3205,Bilton C.Of E. Junior School,Rugby,Junior,Primary,2004,405,0,0,0,0,103,96,104,102,0,0,0,0,0,0,0,0
3205,Bilton C.Of E. Junior School,Rugby,Junior,Primary,2005,410,0,0,0,0,101,104,101,104,0,0,0,0,0,0,0,0
3205,Bilton C.Of E. Junior School,Rugby,Junior,Primary,2006,418,0,0,0,0,103,105,105,105,0,0,0,0,0,0,0,0
3205,Bilton C.Of E. Junior School,Rugby,Junior,Primary,2007,396,0,0,0,0,90,100,101,105,0,0,0,0,0,0,0,0
3205,Bilton C.Of E. Junior School,Rugby,Junior,Primary,2008,391,0,0,0,0,100,90,99,102,0,0,0,0,0,0,0,0
3205,Bilton C.Of E. Junior School,Rugby,Junior,Primary,2009,393,0,0,0,0,102,100,89,102,0,0,0,0,0,0,0,0
3205,Bilton C.Of E. Junior School,Rugby,Junior,Primary,2010,396,0,0,0,0,100,104,102,90,0,0,0,0,0,0,0,0
2420,Bilton Infant School,Rugby,Infant,Primary,1998,150,0,48,55,47,0,0,0,0,0,0,0,0,0,0,0,0
2420,Bilton Infant School,Rugby,Infant,Primary,1999,149,0,40,52,57,0,0,0,0,0,0,0,0,0,0,0,0
2420,Bilton Infant School,Rugby,Infant,Primary,2000,152,0,59,39,54,0,0,0,0,0,0,0,0,0,0,0,0
2420,Bilton Infant School,Rugby,Infant,Primary,2001,154,0,56,58,40,0,0,0,0,0,0,0,0,0,0,0,0
2420,Bilton Infant School,Rugby,Infant,Primary,2002,175,0,59,57,59,0,0,0,0,0,0,0,0,0,0,0,0
2420,Bilton Infant School,Rugby,Infant,Primary,2003,167,0,51,59,57,0,0,0,0,0,0,0,0,0,0,0,0
2420,Bilton Infant School,Rugby,Infant,Primary,2004,129,0,36,46,47,0,0,0,0,0,0,0,0,0,0,0,0
2420,Bilton Infant School,Rugby,Infant,Primary,2005,128,0,37,38,53,0,0,0,0,0,0,0,0,0,0,0,0
2420,Bilton Infant School,Rugby,Infant,Primary,2006,118,0,38,40,40,0,0,0,0,0,0,0,0,0,0,0,0
2420,Bilton Infant School,Rugby,Infant,Primary,2007,130,0,42,43,45,0,0,0,0,0,0,0,0,0,0,0,0
2420,Bilton Infant School,Rugby,Infant,Primary,2008,157,0,60,46,51,0,0,0,0,0,0,0,0,0,0,0,0
2420,Bilton Infant School,Rugby,Infant,Primary,2009,169,0,59,61,48,1,0,0,0,0,0,0,0,0,0,0,0
2420,Bilton Infant School,Rugby,Infant,Primary,2010,177,0,58,59,60,0,0,0,0,0,0,0,0,0,0,0,0
4238,Bilton School A Maths and Computing College,Rugby,Secondary,Secondary,1998,1314,0,0,0,0,0,0,0,0,293,271,255,271,221,3,0,0
4238,Bilton School A Maths and Computing College,Rugby,Secondary,Secondary,1999,1382,0,0,0,0,0,0,0,0,301,297,265,253,266,0,0,0
4238,Bilton School A Maths and Computing College,Rugby,Secondary,Secondary,2000,1392,0,0,0,0,0,0,0,0,290,298,296,255,253,0,0,0
4238,Bilton School A Maths and Computing College,Rugby,Secondary,Secondary,2001,1423,0,0,0,0,0,0,0,0,302,286,292,290,252,1,0,0
4238,Bilton School A Maths and Computing College,Rugby,Secondary,Secondary,2002,1410,0,0,0,0,0,0,0,0,268,293,274,289,286,0,0,0
4238,Bilton School A Maths and Computing College,Rugby,Secondary,Secondary,2003,1405,0,0,0,0,0,0,0,0,285,279,285,269,287,0,0,0
4238,Bilton School A Maths and Computing College,Rugby,Secondary,Secondary,2004,1367,0,0,0,0,0,0,0,0,283,278,268,276,262,0,0,0
4238,Bilton School A Maths and Computing College,Rugby,Secondary,Secondary,2005,1309,0,0,0,0,0,0,0,0,225,272,269,266,277,0,0,0
4238,Bilton School A Maths and Computing College,Rugby,Secondary,Secondary,2006,1229,0,0,0,0,0,0,0,0,219,223,265,268,254,0,0,0
4238,Bilton School A Maths and Computing College,Rugby,Secondary,Secondary,2007,1177,0,0,0,0,0,0,0,0,215,214,215,266,266,1,0,0
4238,Bilton School A Maths and Computing College,Rugby,Secondary,Secondary,2008,1121,0,0,0,0,0,0,0,0,193,224,214,227,263,0,0,0
4238,Bilton School A Maths and Computing College,Rugby,Secondary,Secondary,2009,1114,0,0,0,0,0,0,0,0,234,193,237,226,223,1,0,0
4238,Bilton School A Maths and Computing College,Rugby,Secondary,Secondary,2010,1049,0,0,0,0,0,0,0,0,172,235,184,238,219,1,0,0
2626,Binley Woods Primary School,Rugby,Primary,Primary,1998,271,0,23,35,33,30,35,47,68,0,0,0,0,0,0,0,0
2626,Binley Woods Primary School,Rugby,Primary,Primary,1999,224,0,20,23,34,33,34,34,46,0,0,0,0,0,0,0,0
2626,Binley Woods Primary School,Rugby,Primary,Primary,2000,196,0,24,22,22,32,31,35,30,0,0,0,0,0,0,0,0
2626,Binley Woods Primary School,Rugby,Primary,Primary,2001,198,0,29,24,22,26,30,34,33,0,0,0,0,0,0,0,0
2626,Binley Woods Primary School,Rugby,Primary,Primary,2002,202,0,26,30,22,24,31,33,36,0,0,0,0,0,0,0,0
2626,Binley Woods Primary School,Rugby,Primary,Primary,2003,186,0,27,26,28,18,24,32,31,0,0,0,0,0,0,0,0
2626,Binley Woods Primary School,Rugby,Primary,Primary,2004,189,0,27,25,31,27,20,25,34,0,0,0,0,0,0,0,0
2626,Binley Woods Primary School,Rugby,Primary,Primary,2005,191,0,30,27,25,31,29,22,27,0,0,0,0,0,0,0,0
2626,Binley Woods Primary School,Rugby,Primary,Primary,2006,204,0,30,30,31,26,34,32,21,0,0,0,0,0,0,0,0
2626,Binley Woods Primary School,Rugby,Primary,Primary,2007,211,0,30,30,32,28,26,33,32,0,0,0,0,0,0,0,0
2626,Binley Woods Primary School,Rugby,Primary,Primary,2008,207,0,30,30,29,32,29,24,33,0,0,0,0,0,0,0,0
2626,Binley Woods Primary School,Rugby,Primary,Primary,2009,196,0,30,29,27,29,30,28,23,0,0,0,0,0,0,0,0
2626,Binley Woods Primary School,Rugby,Primary,Primary,2010,206,0,30,30,30,28,30,29,29,0,0,0,0,0,0,0,0
2619,Birchwood Primary School,North Warwickshire,Primary,Primary,1998,400,0,51,59,60,59,49,61,61,0,0,0,0,0,0,0,0
2619,Birchwood Primary School,North Warwickshire,Primary,Primary,1999,394,0,50,55,60,61,58,47,63,0,0,0,0,0,0,0,0
